Financial Year,Agriculture & Allied Services (in Rs. Cr.) at 2004-05 Prices,Agriculture (in Rs. Cr.) at 2004-05 Prices,Industry (in Rs. Cr.) at 2004-05 Prices,Mining and Quarrying (in Rs. Cr.) at 2004-05 Prices,Manufacturing (in Rs. Cr.) at 2004-05 Prices,Services (in Rs. Cr.) at 2004-05 Prices
1958-59,183631.38,151310.06,72847.04,7605.98,40987.0,115791.08
1958-59,183594.12,151265.44,72941.96,7613.52,41040.0,115901.92
1958-59,183556.86,151220.82,73036.88,7621.06,41093.0,116012.76
1958-59,183519.6,151176.2,73131.8,7628.6,41146.0,116123.6
1958-59,183482.34,151131.58,73226.72,7636.14,41199.0,116234.44
1958-59,183445.08,151086.96,73321.64,7643.68,41252.0,116345.28
1958-59,183407.82,151042.34,73416.56,7651.22,41305.0,116456.12
1958-59,183370.56,150997.72,73511.48,7658.76,41358.0,116566.96
1958-59,183333.3,150953.1,73606.4,7666.3,41411.0,116677.8
1958-59,183296.04,150908.48,73701.32,7673.84,41464.0,116788.64
1958-59,183258.78,150863.86,73796.24,7681.38,41517.0,116899.48
1958-59,183221.52,150819.24,73891.16,7688.92,41570.0,117010.32
1958-59,183184.26,150774.62,73986.08,7696.46,41623.0,117121.16
1959-60,183147.0,150730.0,74081.0,7704.0,41676.0,117232.0
1959-60,183147.0,150730.0,74081.0,7704.0,41676.0,117232.0
1959-60,183393.7,150949.56,74247.64,7727.06,41745.16,117364.8
1959-60,183640.4,151169.12,74414.28,7750.12,41814.32,117497.6
1959-60,183887.1,151388.68,74580.92,7773.18,41883.48,117630.4
1959-60,184133.8,151608.24,74747.56,7796.24,41952.64,117763.2
1959-60,184380.5,151827.8,74914.2,7819.3,42021.8,117896.0
1959-60,184627.2,152047.36,75080.84,7842.36,42090.96,118028.8
1959-60,184873.9,152266.92,75247.48,7865.42,42160.12,118161.6
1959-60,185120.6,152486.48,75414.12,7888.48,42229.28,118294.4
1959-60,185367.3,152706.04,75580.76,7911.54,42298.44,118427.2
1959-60,185614.0,152925.6,75747.4,7934.6,42367.6,118560.0
1959-60,185860.7,153145.16,75914.04,7957.66,42436.76,118692.8
1959-60,186107.4,153364.72,76080.68,7980.72,42505.92,118825.6
1959-60,186354.1,153584.28,76247.32,8003.78,42575.08,118958.4
1959-60,186600.8,153803.84,76413.96,8026.84,42644.24,119091.2
1959-60,186847.5,154023.4,76580.6,8049.9,42713.4,119224.0
1959-60,187094.2,154242.96,76747.24,8072.96,42782.56,119356.8
1959-60,187340.9,154462.52,76913.88,8096.02,42851.72,119489.6
1959-60,187587.6,154682.08,77080.52,8119.08,42920.88,119622.4
1959-60,187834.3,154901.64,77247.16,8142.14,42990.04,119755.2
1959-60,188081.0,155121.2,77413.8,8165.2,43059.2,119888.0
1959-60,188327.7,155340.76,77580.44,8188.26,43128.36,120020.8
1959-60,188574.4,155560.32,77747.08,8211.32,43197.52,120153.6
1959-60,188821.1,155779.88,77913.72,8234.38,43266.68,120286.4
1959-60,189067.8,155999.44,78080.36,8257.44,43335.84,120419.2
1959-60,189314.5,156219.0,78247.0,8280.5,43405.0,120552.0
1959-60,189561.2,156438.56,78413.64,8303.56,43474.16,120684.8
1959-60,189807.9,156658.12,78580.28,8326.62,43543.32,120817.6
1959-60,190054.6,156877.68,78746.92,8349.68,43612.48,120950.4
1959-60,190301.3,157097.24,78913.56,8372.74,43681.64,121083.2
1959-60,190548.0,157316.8,79080.2,8395.8,43750.8,121216.0
1959-60,190794.7,157536.36,79246.84,8418.86,43819.96,121348.8
1959-60,191041.4,157755.92,79413.48,8441.92,43889.12,121481.6
1959-60,191288.1,157975.48,79580.12,8464.98,43958.28,121614.4
1959-60,191534.8,158195.04,79746.76,8488.04,44027.44,121747.2
1959-60,191781.5,158414.6,79913.4,8511.1,44096.6,121880.0
1959-60,192028.2,158634.16,80080.04,8534.16,44165.76,122012.8
1959-60,192274.9,158853.72,80246.68,8557.22,44234.92,122145.6
1959-60,192521.6,159073.28,80413.32,8580.28,44304.08,122278.4
1959-60,192768.3,159292.84,80579.95999999999,8603.34,44373.24,122411.2
1959-60,193015.0,159512.4,80746.6,8626.4,44442.4,122544.0
1959-60,193261.7,159731.96,80913.24,8649.46,44511.56,122676.8
1959-60,193508.4,159951.52,81079.88,8672.52,44580.72,122809.6
1959-60,193755.1,160171.08,81246.52,8695.58,44649.88,122942.4
1959-60,194001.8,160390.64,81413.16,8718.64,44719.04,123075.2
1959-60,194248.5,160610.2,81579.8,8741.7,44788.2,123208.0
1959-60,194495.2,160829.76,81746.44,8764.76,44857.36,123340.8
1959-60,194741.9,161049.32,81913.08,8787.82,44926.52,123473.6
1959-60,194988.6,161268.88,82079.72,8810.88,44995.68,123606.4
1959-60,195235.3,161488.44,82246.36,8833.94,45064.84,123739.2
1960-61,195482.0,161708.0,82413.0,8857.0,45134.0,123872.0
1960-61,195482.0,161708.0,82413.0,8857.0,45134.0,123872.0
1960-61,195485.3,161697.58,82524.86,8867.2,45211.08,124004.78
1960-61,195488.6,161687.16,82636.72,8877.4,45288.16,124137.56
1960-61,195491.9,161676.74,82748.58,8887.6,45365.24,124270.34
1960-61,195495.2,161666.32,82860.44,8897.8,45442.32,124403.12
1960-61,195498.5,161655.9,82972.3,8908.0,45519.4,124535.9
1960-61,195501.8,161645.48,83084.16,8918.2,45596.48,124668.68
1960-61,195505.1,161635.06,83196.02,8928.4,45673.56,124801.46
1960-61,195508.4,161624.64,83307.88,8938.6,45750.64,124934.24
1960-61,195511.7,161614.22,83419.74,8948.8,45827.72,125067.02
1960-61,195515.0,161603.8,83531.6,8959.0,45904.8,125199.8
1960-61,195518.3,161593.38,83643.46,8969.2,45981.88,125332.58
1960-61,195521.6,161582.96,83755.32,8979.4,46058.96,125465.36
1960-61,195524.9,161572.54,83867.18,8989.6,46136.04,125598.14
1960-61,195528.2,161562.12,83979.04,8999.8,46213.12,125730.92
1960-61,195531.5,161551.7,84090.9,9010.0,46290.2,125863.7
1960-61,195534.8,161541.28,84202.76,9020.2,46367.28,125996.48
1960-61,195538.1,161530.86,84314.62,9030.4,46444.36,126129.26
1960-61,195541.4,161520.44,84426.48,9040.6,46521.44,126262.04
1960-61,195544.7,161510.02,84538.34,9050.8,46598.52,126394.82
1960-61,195548.0,161499.6,84650.2,9061.0,46675.6,126527.6
1960-61,195551.3,161489.18,84762.06,9071.2,46752.68,126660.38
1960-61,195554.6,161478.76,84873.92,9081.4,46829.76,126793.16
1960-61,195557.9,161468.34,84985.78,9091.6,46906.84,126925.94
1960-61,195561.2,161457.92,85097.64,9101.8,46983.92,127058.72
1960-61,195564.5,161447.5,85209.5,9112.0,47061.0,127191.5
1960-61,195567.8,161437.08,85321.36,9122.2,47138.08,127324.28
1960-61,195571.1,161426.66,85433.22,9132.4,47215.16,127457.06
1960-61,195574.4,161416.24,85545.08,9142.6,47292.24,127589.84
1960-61,195577.7,161405.82,85656.94,9152.8,47369.32,127722.62
1960-61,195581.0,161395.4,85768.8,9163.0,47446.4,127855.4
1960-61,195584.3,161384.98,85880.66,9173.2,47523.48,127988.18
1960-61,195587.6,161374.56,85992.52,9183.4,47600.56,128120.96
1960-61,195590.9,161364.14,86104.38,9193.6,47677.64,128253.74
1960-61,195594.2,161353.72,86216.24,9203.8,47754.72,128386.52
1960-61,195597.5,161343.3,86328.1,9214.0,47831.8,128519.3
1960-61,195600.8,161332.88,86439.96,9224.2,47908.88,128652.08
1960-61,195604.1,161322.46,86551.82,9234.4,47985.96,128784.86
1960-61,195607.4,161312.04,86663.68,9244.6,48063.04,128917.64
1960-61,195610.7,161301.62,86775.54,9254.8,48140.12,129050.42
1960-61,195614.0,161291.2,86887.4,9265.0,48217.2,129183.2
1960-61,195617.3,161280.78,86999.26,9275.2,48294.28,129315.98
1960-61,195620.6,161270.36,87111.12,9285.4,48371.36,129448.76
1960-61,195623.9,161259.94,87222.98,9295.6,48448.44,129581.54
1960-61,195627.2,161249.52,87334.84,9305.8,48525.52,129714.32
1960-61,195630.5,161239.1,87446.7,9316.0,48602.6,129847.1
1960-61,195633.8,161228.68,87558.56,9326.2,48679.68,129979.88
1960-61,195637.1,161218.26,87670.42,9336.4,48756.76,130112.66
1960-61,195640.4,161207.84,87782.28,9346.6,48833.84,130245.44
1960-61,195643.7,161197.42,87894.14,9356.8,48910.92,130378.22
1961-62,195647.0,161187.0,88006.0,9367.0,48988.0,130511.0
1961-62,195647.0,161187.0,88006.0,9367.0,48988.0,130511.0
1961-62,195569.16,161117.8,88125.8,9389.24,49059.32,130658.44
1961-62,195491.32,161048.6,88245.6,9411.48,49130.64,130805.88
1961-62,195413.48,160979.4,88365.4,9433.72,49201.96,130953.32
1961-62,195335.64,160910.2,88485.2,9455.96,49273.28,131100.76
1961-62,195257.8,160841.0,88605.0,9478.2,49344.6,131248.2
1961-62,195179.96,160771.8,88724.8,9500.44,49415.92,131395.64
1961-62,195102.12,160702.6,88844.6,9522.68,49487.24,131543.08
1961-62,195024.28,160633.4,88964.4,9544.92,49558.56,131690.52
1961-62,194946.44,160564.2,89084.2,9567.16,49629.88,131837.96
1961-62,194868.6,160495.0,89204.0,9589.4,49701.2,131985.4
1961-62,194790.76,160425.8,89323.8,9611.64,49772.52,132132.84
1961-62,194712.92,160356.6,89443.6,9633.88,49843.84,132280.28
1961-62,194635.08,160287.4,89563.4,9656.12,49915.16,132427.72
1961-62,194557.24,160218.2,89683.2,9678.36,49986.48,132575.16
1961-62,194479.4,160149.0,89803.0,9700.6,50057.8,132722.6
1961-62,194401.56,160079.8,89922.8,9722.84,50129.12,132870.04
1961-62,194323.72,160010.6,90042.6,9745.08,50200.44,133017.48
1961-62,194245.88,159941.4,90162.4,9767.32,50271.76,133164.92
1961-62,194168.04,159872.2,90282.2,9789.56,50343.08,133312.36
1961-62,194090.2,159803.0,90402.0,9811.8,50414.4,133459.8
1961-62,194012.36,159733.8,90521.8,9834.04,50485.72,133607.24
1961-62,193934.52,159664.6,90641.6,9856.28,50557.04,133754.68
1961-62,193856.68,159595.4,90761.4,9878.52,50628.36,133902.12
1961-62,193778.84,159526.2,90881.2,9900.76,50699.68,134049.56
1961-62,193701.0,159457.0,91001.0,9923.0,50771.0,134197.0
1961-62,193623.16,159387.8,91120.8,9945.24,50842.32,134344.44
1961-62,193545.32,159318.6,91240.6,9967.48,50913.64,134491.88
1961-62,193467.48,159249.4,91360.4,9989.72,50984.96,134639.32
1961-62,193389.64,159180.2,91480.2,10011.96,51056.28,134786.76
1961-62,193311.8,159111.0,91600.0,10034.2,51127.6,134934.2
1961-62,193233.96,159041.8,91719.8,10056.44,51198.92,135081.64
1961-62,193156.12,158972.6,91839.6,10078.68,51270.24,135229.08
1961-62,193078.28,158903.4,91959.4,10100.92,51341.56,135376.52
1961-62,193000.44,158834.2,92079.2,10123.16,51412.88,135523.96
1961-62,192922.6,158765.0,92199.0,10145.4,51484.2,135671.4
1961-62,192844.76,158695.8,92318.8,10167.64,51555.52,135818.84
1961-62,192766.92,158626.6,92438.6,10189.88,51626.84,135966.28
1961-62,192689.08,158557.4,92558.4,10212.119999999999,51698.16,136113.72
1961-62,192611.24,158488.2,92678.2,10234.36,51769.479999999996,136261.16
1961-62,192533.4,158419.0,92798.0,10256.6,51840.8,136408.6
1961-62,192455.56,158349.8,92917.8,10278.84,51912.12,136556.04
1961-62,192377.72,158280.6,93037.6,10301.08,51983.44,136703.48
1961-62,192299.88,158211.4,93157.4,10323.32,52054.76,136850.92
1961-62,192222.04,158142.2,93277.2,10345.56,52126.08,136998.36
1961-62,192144.2,158073.0,93397.0,10367.8,52197.4,137145.8
1961-62,192066.36,158003.8,93516.8,10390.04,52268.72,137293.24
1961-62,191988.52,157934.6,93636.6,10412.28,52340.04,137440.68
1961-62,191910.68,157865.4,93756.4,10434.52,52411.36,137588.12
1961-62,191832.84,157796.2,93876.2,10456.76,52482.68,137735.56
1962-63,191755.0,157727.0,93996.0,10479.0,52554.0,137883.0
1962-63,191755.0,157727.0,93996.0,10479.0,52554.0,137883.0
1962-63,191844.72,157786.1,94180.5,10485.2,52653.42,138046.72
1962-63,191934.44,157845.2,94365.0,10491.4,52752.84,138210.44
1962-63,192024.16,157904.3,94549.5,10497.6,52852.26,138374.16
1962-63,192113.88,157963.4,94734.0,10503.8,52951.68,138537.88
1962-63,192203.6,158022.5,94918.5,10510.0,53051.1,138701.6
1962-63,192293.32,158081.6,95103.0,10516.2,53150.52,138865.32
1962-63,192383.04,158140.7,95287.5,10522.4,53249.94,139029.04
1962-63,192472.76,158199.8,95472.0,10528.6,53349.36,139192.76
1962-63,192562.48,158258.9,95656.5,10534.8,53448.78,139356.48
1962-63,192652.2,158318.0,95841.0,10541.0,53548.2,139520.2
1962-63,192741.92,158377.1,96025.5,10547.2,53647.62,139683.92
1962-63,192831.64,158436.2,96210.0,10553.4,53747.04,139847.64
1962-63,192921.36,158495.3,96394.5,10559.6,53846.46,140011.36
1962-63,193011.08,158554.4,96579.0,10565.8,53945.88,140175.08
1962-63,193100.8,158613.5,96763.5,10572.0,54045.3,140338.8
1962-63,193190.52,158672.6,96948.0,10578.2,54144.72,140502.52
1962-63,193280.24,158731.7,97132.5,10584.4,54244.14,140666.24
1962-63,193369.96,158790.8,97317.0,10590.6,54343.56,140829.96
1962-63,193459.68,158849.9,97501.5,10596.8,54442.98,140993.68
1962-63,193549.4,158909.0,97686.0,10603.0,54542.4,141157.4
1962-63,193639.12,158968.1,97870.5,10609.2,54641.82,141321.12
1962-63,193728.84,159027.2,98055.0,10615.4,54741.24,141484.84
1962-63,193818.56,159086.3,98239.5,10621.6,54840.66,141648.56
1962-63,193908.28,159145.4,98424.0,10627.8,54940.08,141812.28
1962-63,193998.0,159204.5,98608.5,10634.0,55039.5,141976.0
1962-63,194087.72,159263.6,98793.0,10640.2,55138.92,142139.72
1962-63,194177.44,159322.7,98977.5,10646.4,55238.34,142303.44
1962-63,194267.16,159381.8,99162.0,10652.6,55337.76,142467.16
1962-63,194356.88,159440.9,99346.5,10658.8,55437.18,142630.88
1962-63,194446.6,159500.0,99531.0,10665.0,55536.6,142794.6
1962-63,194536.32,159559.1,99715.5,10671.2,55636.02,142958.32
1962-63,194626.04,159618.2,99900.0,10677.4,55735.44,143122.04
1962-63,194715.76,159677.3,100084.5,10683.6,55834.86,143285.76
1962-63,194805.48,159736.4,100269.0,10689.8,55934.28,143449.48
1962-63,194895.2,159795.5,100453.5,10696.0,56033.7,143613.2
1962-63,194984.92,159854.6,100638.0,10702.2,56133.12,143776.92
1962-63,195074.64,159913.7,100822.5,10708.4,56232.54,143940.64
1962-63,195164.36,159972.8,101007.0,10714.6,56331.96,144104.36
1962-63,195254.08,160031.9,101191.5,10720.8,56431.38,144268.08
1962-63,195343.8,160091.0,101376.0,10727.0,56530.8,144431.8
1962-63,195433.52,160150.1,101560.5,10733.2,56630.22,144595.52
1962-63,195523.24,160209.2,101745.0,10739.4,56729.64,144759.24
1962-63,195612.96,160268.3,101929.5,10745.6,56829.06,144922.96
1962-63,195702.68,160327.4,102114.0,10751.8,56928.48,145086.68
1962-63,195792.4,160386.5,102298.5,10758.0,57027.9,145250.4
1962-63,195882.12,160445.6,102483.0,10764.2,57127.32,145414.12
1962-63,195971.84,160504.7,102667.5,10770.4,57226.74,145577.84
1962-63,196061.56,160563.8,102852.0,10776.6,57326.16,145741.56
1962-63,196151.28,160622.9,103036.5,10782.8,57425.58,145905.28
1963-64,196241.0,160682.0,103221.0,10789.0,57525.0,146069.0
1963-64,196241.0,160682.0,103221.0,10789.0,57525.0,146069.0
1963-64,196603.04,161014.04,103360.48,10792.12,57604.56,146237.06
1963-64,196965.08,161346.08,103499.96,10795.24,57684.12,146405.12
1963-64,197327.12,161678.12,103639.44,10798.36,57763.68,146573.18
1963-64,197689.16,162010.16,103778.92,10801.48,57843.24,146741.24
1963-64,198051.2,162342.2,103918.4,10804.6,57922.8,146909.3
1963-64,198413.24,162674.24,104057.88,10807.72,58002.36,147077.36
1963-64,198775.28,163006.28,104197.36,10810.84,58081.92,147245.42
1963-64,199137.32,163338.32,104336.84,10813.96,58161.48,147413.48
1963-64,199499.36,163670.36,104476.32,10817.08,58241.04,147581.54
1963-64,199861.4,164002.4,104615.8,10820.2,58320.6,147749.6
1963-64,200223.44,164334.44,104755.28,10823.32,58400.16,147917.66
1963-64,200585.48,164666.48,104894.76,10826.44,58479.72,148085.72
1963-64,200947.52,164998.52,105034.24,10829.56,58559.28,148253.78
1963-64,201309.56,165330.56,105173.72,10832.68,58638.84,148421.84
1963-64,201671.6,165662.6,105313.2,10835.8,58718.4,148589.9
1963-64,202033.64,165994.64,105452.68,10838.92,58797.96,148757.96
1963-64,202395.68,166326.68,105592.16,10842.04,58877.52,148926.02
1963-64,202757.72,166658.72,105731.64,10845.16,58957.08,149094.08
1963-64,203119.76,166990.76,105871.12,10848.28,59036.64,149262.14
1963-64,203481.8,167322.8,106010.6,10851.4,59116.2,149430.2
1963-64,203843.84,167654.84,106150.08,10854.52,59195.76,149598.26
1963-64,204205.88,167986.88,106289.56,10857.64,59275.32,149766.32
1963-64,204567.92,168318.92,106429.04,10860.76,59354.88,149934.38
1963-64,204929.96,168650.96,106568.52,10863.88,59434.44,150102.44
1963-64,205292.0,168983.0,106708.0,10867.0,59514.0,150270.5
1963-64,205654.04,169315.04,106847.48,10870.12,59593.56,150438.56
1963-64,206016.08,169647.08,106986.96,10873.24,59673.12,150606.62
1963-64,206378.12,169979.12,107126.44,10876.36,59752.68,150774.68
1963-64,206740.16,170311.16,107265.92,10879.48,59832.24,150942.74
1963-64,207102.2,170643.2,107405.4,10882.6,59911.8,151110.8
1963-64,207464.24,170975.24,107544.88,10885.72,59991.36,151278.86
1963-64,207826.28,171307.28,107684.36,10888.84,60070.92,151446.92
1963-64,208188.32,171639.32,107823.84,10891.96,60150.48,151614.98
1963-64,208550.36,171971.36,107963.32,10895.08,60230.04,151783.04
1963-64,208912.4,172303.4,108102.8,10898.2,60309.6,151951.1
1963-64,209274.44,172635.44,108242.28,10901.32,60389.16,152119.16
1963-64,209636.48,172967.48,108381.76,10904.44,60468.72,152287.22
1963-64,209998.52,173299.52,108521.24,10907.56,60548.28,152455.28
1963-64,210360.56,173631.56,108660.72,10910.68,60627.84,152623.34
1963-64,210722.6,173963.6,108800.2,10913.8,60707.4,152791.4
1963-64,211084.64,174295.64,108939.68,10916.92,60786.96,152959.46
1963-64,211446.68,174627.68,109079.16,10920.04,60866.52,153127.52
1963-64,211808.72,174959.72,109218.64,10923.16,60946.08,153295.58
1963-64,212170.76,175291.76,109358.12,10926.28,61025.64,153463.64
1963-64,212532.8,175623.8,109497.6,10929.4,61105.2,153631.7
1963-64,212894.84,175955.84,109637.08,10932.52,61184.76,153799.76
1963-64,213256.88,176287.88,109776.56,10935.64,61264.32,153967.82
1963-64,213618.92,176619.92,109916.04,10938.76,61343.88,154135.88
1963-64,213980.96,176951.96,110055.52,10941.88,61423.44,154303.94
1964-65,214343.0,177284.0,110195.0,10945.0,61503.0,154472.0
1964-65,214343.0,177284.0,110195.0,10945.0,61503.0,154472.0
1964-65,213869.64,176806.4,110285.22,10970.72,61514.42,154558.46
1964-65,213396.28,176328.8,110375.44,10996.44,61525.84,154644.92
1964-65,212922.92,175851.2,110465.66,11022.16,61537.26,154731.38
1964-65,212449.56,175373.6,110555.88,11047.88,61548.68,154817.84
1964-65,211976.2,174896.0,110646.1,11073.6,61560.1,154904.3
1964-65,211502.84,174418.4,110736.32,11099.32,61571.52,154990.76
1964-65,211029.48,173940.8,110826.54,11125.04,61582.94,155077.22
1964-65,210556.12,173463.2,110916.76,11150.76,61594.36,155163.68
1964-65,210082.76,172985.6,111006.98,11176.48,61605.78,155250.14
1964-65,209609.4,172508.0,111097.2,11202.2,61617.2,155336.6
1964-65,209136.04,172030.4,111187.42,11227.92,61628.62,155423.06
1964-65,208662.68,171552.8,111277.64,11253.64,61640.04,155509.52
1964-65,208189.32,171075.2,111367.86,11279.36,61651.46,155595.98
1964-65,207715.96,170597.6,111458.08,11305.08,61662.88,155682.44
1964-65,207242.6,170120.0,111548.3,11330.8,61674.3,155768.9
1964-65,206769.24,169642.4,111638.52,11356.52,61685.72,155855.36
1964-65,206295.88,169164.8,111728.74,11382.24,61697.14,155941.82
1964-65,205822.52,168687.2,111818.96,11407.96,61708.56,156028.28
1964-65,205349.16,168209.6,111909.18,11433.68,61719.98,156114.74
1964-65,204875.8,167732.0,111999.4,11459.4,61731.4,156201.2
1964-65,204402.44,167254.4,112089.62,11485.12,61742.82,156287.66
1964-65,203929.08,166776.8,112179.84,11510.84,61754.24,156374.12
1964-65,203455.72,166299.2,112270.06,11536.56,61765.66,156460.58
1964-65,202982.36,165821.6,112360.28,11562.28,61777.08,156547.04
1964-65,202509.0,165344.0,112450.5,11588.0,61788.5,156633.5
1964-65,202035.64,164866.4,112540.72,11613.72,61799.92,156719.96
1964-65,201562.28,164388.8,112630.94,11639.44,61811.34,156806.42
1964-65,201088.92,163911.2,112721.16,11665.16,61822.76,156892.88
1964-65,200615.56,163433.6,112811.38,11690.88,61834.18,156979.34
1964-65,200142.2,162956.0,112901.6,11716.6,61845.6,157065.8
1964-65,199668.84,162478.4,112991.82,11742.32,61857.02,157152.26
1964-65,199195.48,162000.8,113082.04,11768.04,61868.44,157238.72
1964-65,198722.12,161523.2,113172.26,11793.76,61879.86,157325.18
1964-65,198248.76,161045.6,113262.48,11819.48,61891.28,157411.64
1964-65,197775.4,160568.0,113352.7,11845.2,61902.7,157498.1
1964-65,197302.04,160090.4,113442.92,11870.92,61914.12,157584.56
1964-65,196828.68,159612.8,113533.14,11896.64,61925.54,157671.02
1964-65,196355.32,159135.2,113623.36,11922.36,61936.96,157757.48
1964-65,195881.96,158657.6,113713.58,11948.08,61948.38,157843.94
1964-65,195408.6,158180.0,113803.8,11973.8,61959.8,157930.4
1964-65,194935.24,157702.4,113894.02,11999.52,61971.22,158016.86
1964-65,194461.88,157224.8,113984.24,12025.24,61982.64,158103.32
1964-65,193988.52,156747.2,114074.46,12050.96,61994.06,158189.78
1964-65,193515.16,156269.6,114164.68,12076.68,62005.48,158276.24
1964-65,193041.8,155792.0,114254.9,12102.4,62016.9,158362.7
1964-65,192568.44,155314.4,114345.12,12128.119999999999,62028.32,158449.16
1964-65,192095.08,154836.8,114435.34,12153.84,62039.74,158535.62
1964-65,191621.72,154359.2,114525.56,12179.56,62051.16,158622.08
1964-65,191148.36,153881.6,114615.78,12205.28,62062.58,158708.54
1965-66,190675.0,153404.0,114706.0,12231.0,62074.0,158795.0
1965-66,190675.0,153404.0,114706.0,12231.0,62074.0,158795.0
1965-66,190620.74,153333.8,114788.34,12236.76,62083.78,158893.34
1965-66,190566.48,153263.6,114870.68,12242.52,62093.56,158991.68
1965-66,190512.22,153193.4,114953.02,12248.28,62103.34,159090.02
1965-66,190457.96,153123.2,115035.36,12254.04,62113.12,159188.36
1965-66,190403.7,153053.0,115117.7,12259.8,62122.9,159286.7
1965-66,190349.44,152982.8,115200.04,12265.56,62132.68,159385.04
1965-66,190295.18,152912.6,115282.38,12271.32,62142.46,159483.38
1965-66,190240.92,152842.4,115364.72,12277.08,62152.24,159581.72
1965-66,190186.66,152772.2,115447.06,12282.84,62162.02,159680.06
1965-66,190132.4,152702.0,115529.4,12288.6,62171.8,159778.4
